replicate,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event
282,2.9032953612683916,2.9253940694995277,-0.022098708231136133
283,2.7100654392338073,2.686084657907548,0.023980781326259137
284,2.5616296555229265,2.5158803967846826,0.04574925873824398
285,2.6792764341893136,2.630556616819852,0.04871981736946163
286,2.7268560963639246,2.7163413792698017,0.010514717094122883
287,2.700003542465323,2.665110800391239,0.034892742074084104
288,2.750027383494762,2.7340703826850192,0.015957000809742716
289,2.700090125860616,2.6522126151653134,0.04787751069530266
290,2.595701063162068,2.574050618018808,0.0216504451432602
291,2.64689931637621,2.6231142521892648,0.02378506418694526
292,2.7521362380367984,2.7414648416564567,0.010671396380341758
293,2.5782718573035885,2.5354620291326286,0.04280982817095991
294,2.6344017011279144,2.590676097350699,0.04372560377721557
295,2.7409594381438724,2.704082278007197,0.036877160136675524
296,2.5669410078119146,2.5082884879146863,0.058652519897228306
297,2.649259311289101,2.6132759339303435,0.03598337735875745
298,2.6667089374003914,2.61044880412999,0.05626013327040136
299,2.6945190206735266,2.6451629330489355,0.049356087624591094
300,2.6799944498041266,2.6424303544026326,0.03756409540149397
301,2.8855852292389312,2.8639404511507482,0.021644778088182992
302,2.620750963296073,2.573741649360051,0.0470093139360217
303,2.617002739481187,2.5688727150463135,0.04813002443487324
304,2.9516540907307034,2.963187701860154,-0.011533611129450616
305,2.5564175355231153,2.5035708701565604,0.05284666536655491
306,2.8853625833101697,2.8886039226243057,-0.0032413393141359492
307,2.699035469875251,2.6544478301120153,0.044587639763235654
308,2.8791196839786264,2.8701062609835,0.009013422995126419
309,2.891628828274747,2.9090512693527946,-0.01742244107804769
310,2.683268117683643,2.6670098077405293,0.016258309943113503
311,2.8191927041334974,2.8173241541675567,0.001868549965940769
312,2.7340136854084958,2.721192892379121,0.012820793029374666
313,2.52334352878017,2.467126185737472,0.05621734304269799
314,2.7155496922261753,2.6955686217592882,0.01998107046688702
315,2.73715764446716,2.7181747232976625,0.018982921169497402
316,2.8435951899268193,2.8621544076017735,-0.018559217674954276
317,2.893775623186628,2.8875505666958117,0.006225056490816172
318,2.7772225676597166,2.7567184391603807,0.020504128499335916
319,2.8304392245039183,2.8331417842141646,-0.002702559710246355
320,2.5404164879653144,2.4917839928545957,0.048632495110718654
321,2.6420689936658928,2.599555759744349,0.042513233921543936
322,2.589376665348445,2.5168272520514687,0.07254941329697617
323,2.728824530143841,2.7100637612488114,0.018760768895029756
324,2.710547150757802,2.672088804589416,0.03845834616838584
325,2.863225149975398,2.8466146645794073,0.016610485395990526
326,2.5957608724346892,2.54627343145805,0.04948744097663926
327,2.538199928827438,2.469340744669742,0.06885918415769599
328,2.619523596521164,2.57894508307302,0.040578513448144005
329,2.6818465620804095,2.6543903346695816,0.02745622741082787
330,2.782583411962303,2.7649347314748676,0.01764868048743562
331,2.5693366077593156,2.5022621738260207,0.06707443393329493
332,2.74477137915447,2.7210965268633727,0.023674852291097448
333,2.59160224599025,2.542999429106101,0.048602816884149025
334,2.882531857096741,2.8882957720047853,-0.0057639149080443985
335,3.006254766706439,3.059782389828383,-0.053527623121944146
336,2.666385630065042,2.637874282253809,0.0285113478112331
337,2.6748880376317596,2.6551260144703193,0.01976202316144038
338,2.5781114010664172,2.5192394683499097,0.05887193271650748
339,2.7438840335569243,2.7129787620204775,0.030905271536446843
340,2.758273990155981,2.7428408200181895,0.015433170137791663
341,2.741194132726056,2.7117737329754,0.029420399750656134
342,2.655560352670235,2.6077442168960854,0.04781613577414978
343,2.659474712548718,2.6226663064548617,0.036808406093856494
344,2.6578079130978605,2.610580573503626,0.04722733959423442
345,2.7268531367303117,2.677219397950654,0.04963373877965793
346,2.7726313918595933,2.7515619721626403,0.021069419696952973
347,2.6372499521968487,2.6010878647073032,0.036162087489545414
348,2.627014936028638,2.588993774277322,0.03802116175131598
349,2.6770871304401562,2.6234310679717416,0.05365606246841459
350,2.8207495484468237,2.811511282258854,0.009238266187969746
351,2.60136432798031,2.5393644532290507,0.06199987475125912
352,2.6394574890446165,2.590247144525773,0.04921034451884365
353,2.685764907902761,2.643389627325477,0.0423752805772839
354,2.721794010468052,2.687652954143159,0.03414105632489273
355,2.6986782697838767,2.6672388667691442,0.03143940301473247
356,2.743528643227927,2.726516704285544,0.017011938942383065
357,2.6510492851592105,2.6054619866663664,0.04558729849284404
358,2.7077466999164606,2.6743527253028385,0.033393974613622035
359,2.913213277910702,2.93770911777509,-0.02449583986438819
360,2.6920786961986747,2.6683933374838706,0.02368535871480404
361,2.680848408935188,2.6430838780271753,0.037764530908012794
362,2.74131736358312,2.7133819581920333,0.027935405391086743
363,2.6138631033419064,2.577124283890769,0.03673881945113733
364,2.8258970913143315,2.8076786967194765,0.01821839459485508
365,2.783048829611161,2.7514139208612973,0.031634908749863744
366,2.6960656239844716,2.6652277900767802,0.030837833907691348
367,2.623337498460001,2.5685574250334056,0.05478007342659552
368,2.632364442185694,2.5899275405821522,0.042436901603541965
369,2.8012034227457336,2.820213773367591,-0.01901035062185752
370,2.7482893970147444,2.7248423548434237,0.023447042171320653
371,2.7151428513558704,2.6687230565759625,0.046419794779907875
372,2.5131733500399127,2.4590805533598776,0.05409279668003508
373,2.517263825535152,2.4555100701184025,0.061753755416749545
374,2.691669889507227,2.6382606029660205,0.05340928654120658
375,2.5687070516661596,2.513457332094517,0.0552497195716426
376,2.4997962023518445,2.439288842664094,0.06050735968775056
377,3.062020147488095,3.1081434937322716,-0.04612334624417658
378,2.814462955916583,2.797451313241022,0.01701164267556088
