source_id,language,target_count,seed,master_codebook_sha256,reserved_test_encoded,train_active_target_word_types,train_cipher_glyph_alphabet_size,train_exact_cipher_token_recurrence_fraction,train_max_realized_variants_per_target_word,train_mean_pairwise_hamming_distance_within_variant_family,train_mean_realized_variants_per_target_word_present,train_round_trip_accuracy,train_same_surface_probability_given_same_target_plaintext_word,train_target_code_collision_count,train_targeted_token_fraction,train_targeted_tokens,train_targeted_variant_utilization_fraction,train_tokens,train_unique_cipher_tokens,validation_active_target_word_types,validation_cipher_glyph_alphabet_size,validation_exact_cipher_token_recurrence_fraction,validation_max_realized_variants_per_target_word,validation_mean_pairwise_hamming_distance_within_variant_family,validation_mean_realized_variants_per_target_word_present,validation_round_trip_accuracy,validation_same_surface_probability_given_same_target_plaintext_word,validation_target_code_collision_count,validation_targeted_token_fraction,validation_targeted_tokens,validation_targeted_variant_utilization_fraction,validation_tokens,validation_unique_cipher_tokens
italian_old_ud218,Italian,256,40814041442,e5d3b95e2f213a63e63f809676f11f7f0b36eb7cd13ff6e98db06dee3282a420,False,256,44,0.7013978034517188,4,1.0,3.84375,1.0,0.2509330328850081,0,0.6509057195835116,9127,0.9609375,14022,4187,256,43,0.495929203539823,4,1.0,2.4954545454545456,1.0,0.24875164257555848,0,0.6389380530973451,1805,0.6238636363636364,2825,1424
italian_old_ud218,Italian,1024,40814041438,5a3c64aeb9d31b5c4943e7c8e0e38d64fa92df4fa87de5fbe8149eab67bc84ad,False,1024,44,0.632577378405363,4,1.0,2.6533203125,1.0,0.25031371866385727,0,0.8170731707317073,11457,0.663330078125,14022,5152,1024,42,0.47646017699115045,4,1.0,1.8033472803347281,1.0,0.2504171437919189,0,0.7614159292035398,2151,0.45083682008368203,2825,1479
italian_old_ud218,Italian,1024,40814041439,b29fd06ef7b8cc42d71a72cc8b22e8d62cf0913955e25a94de7c239705c2ff8c,False,1024,44,0.6340037084581372,4,1.0,2.6337890625,1.0,0.24915367408073286,0,0.8170731707317073,11457,0.658447265625,14022,5132,1024,42,0.47752212389380533,4,1.0,1.797071129707113,1.0,0.2528382136430558,0,0.7614159292035398,2151,0.44926778242677823,2825,1476
italian_old_ud218,Italian,1024,40814041440,82e029a9fe853b606fd1aeab4a27f4a02843dc1e3b08bc3291a0db9fd4eea637,False,1024,44,0.6333618599343889,4,1.0,2.642578125,1.0,0.2501708240343571,0,0.8170731707317073,11457,0.66064453125,14022,5141,1024,42,0.46938053097345134,4,1.0,1.8451882845188285,1.0,0.24760346801897595,0,0.7614159292035398,2151,0.46129707112970714,2825,1499
italian_old_ud218,Italian,1024,40814041441,ed843c86145dd7a90ca7e44891a784866a4dc0b95d5ad094d2f898b84ac455d4,False,1024,44,0.633076593923834,4,1.0,2.646484375,1.0,0.25075929009948067,0,0.8170731707317073,11457,0.66162109375,14022,5145,1024,42,0.47292035398230087,4,1.0,1.8242677824267783,1.0,0.24760346801897595,0,0.7614159292035398,2151,0.4560669456066946,2825,1489
italian_old_ud218,Italian,1024,40814041442,e5d3b95e2f213a63e63f809676f11f7f0b36eb7cd13ff6e98db06dee3282a420,False,1024,44,0.6325060619027243,4,1.0,2.654296875,1.0,0.2508904933502036,0,0.8170731707317073,11457,0.66357421875,14022,5153,1024,42,0.47469026548672566,4,1.0,1.8138075313807531,1.0,0.24868313430394243,0,0.7614159292035398,2151,0.4534518828451883,2825,1484
latin_udante_ud218,Latin,64,40814041438,43030a541e1b0076a780e1573d0b0df787de6081409637b06562dfa9d4bcd2b7,False,64,40,0.681024531024531,4,1.0,4.0,1.0,0.2515474625150548,0,0.3625541125541126,5025,1.0,13860,4421,64,39,0.4813133077191757,4,1.0,3.5806451612903225,1.0,0.24766303138215,0,0.36220747467691233,1037,0.8951612903225806,2863,1485
latin_udante_ud218,Latin,64,40814041439,19cd8402fadfb0fe24e1ce0afcc4daaccfe1285cf0751744591f0a4df00c820d,False,64,40,0.681024531024531,4,1.0,4.0,1.0,0.2497751455752848,0,0.3625541125541126,5025,1.0,13860,4421,64,39,0.4837582954942368,4,1.0,3.467741935483871,1.0,0.24961050523035833,0,0.36220747467691233,1037,0.8669354838709677,2863,1478
latin_udante_ud218,Latin,64,40814041440,7b759853cf71e793bf749c48a0c5ae18fa13e9b9c14ee0f298aa1948804f726c,False,64,40,0.681024531024531,4,1.0,4.0,1.0,0.24919173950034806,0,0.3625541125541126,5025,1.0,13860,4421,64,39,0.48655256723716384,4,1.0,3.338709677419355,1.0,0.2548408635655464,0,0.36220747467691233,1037,0.8346774193548387,2863,1470
latin_udante_ud218,Latin,64,40814041441,26ca81e5fb03711889e7c84e23b2ef2ed9a4df95735c264054a7df481e3a37aa,False,64,40,0.681024531024531,4,1.0,4.0,1.0,0.2492138382153078,0,0.3625541125541126,5025,1.0,13860,4421,64,39,0.4823611596227733,4,1.0,3.532258064516129,1.0,0.2518361896283107,0,0.36220747467691233,1037,0.8830645161290323,2863,1482
latin_udante_ud218,Latin,64,40814041442,7849bffcd42c9935b9cacedf6cec54daf5d215a3bc2c26f35bea4e8bb606eab5,False,64,40,0.681024531024531,4,1.0,4.0,1.0,0.25084251350783954,0,0.3625541125541126,5025,1.0,13860,4421,64,39,0.48340901152637095,4,1.0,3.4838709677419355,1.0,0.25378366347651904,0,0.36220747467691233,1037,0.8709677419354839,2863,1479
latin_udante_ud218,Latin,256,40814041438,43030a541e1b0076a780e1573d0b0df787de6081409637b06562dfa9d4bcd2b7,False,256,40,0.6418470418470419,4,1.0,3.87109375,1.0,0.2514837872227773,0,0.5376623376623376,7452,0.9677734375,13860,4964,256,39,0.42472930492490396,4,1.0,2.477064220183486,1.0,0.24744091323222037,0,0.5186866922808243,1485,0.6192660550458715,2863,1647
latin_udante_ud218,Latin,256,40814041439,19cd8402fadfb0fe24e1ce0afcc4daaccfe1285cf0751744591f0a4df00c820d,False,256,40,0.6411255411255411,4,1.0,3.91015625,1.0,0.24964559902304886,0,0.5376623376623376,7452,0.9775390625,13860,4974,256,39,0.4254278728606357,4,1.0,2.467889908256881,1.0,0.24963824427890027,0,0.5186866922808243,1485,0.6169724770642202,2863,1645
latin_udante_ud218,Latin,256,40814041440,7b759853cf71e793bf749c48a0c5ae18fa13e9b9c14ee0f298aa1948804f726c,False,256,40,0.6427849927849928,4,1.0,3.8203125,1.0,0.24938086576315768,0,0.5376623376623376,7452,0.955078125,13860,4951,256,39,0.4310164163464897,4,1.0,2.3944954128440368,1.0,0.25483680797470387,0,0.5186866922808243,1485,0.5986238532110092,2863,1629
latin_udante_ud218,Latin,256,40814041441,26ca81e5fb03711889e7c84e23b2ef2ed9a4df95735c264054a7df481e3a37aa,False,256,40,0.6419191919191919,4,1.0,3.8671875,1.0,0.2491097276663336,0,0.5376623376623376,7452,0.966796875,13860,4963,256,39,0.42472930492490396,4,1.0,2.477064220183486,1.0,0.2522107294067206,0,0.5186866922808243,1485,0.6192660550458715,2863,1647
latin_udante_ud218,Latin,256,40814041442,7849bffcd42c9935b9cacedf6cec54daf5d215a3bc2c26f35bea4e8bb606eab5,False,256,40,0.6415584415584416,4,1.0,3.88671875,1.0,0.2506340788563523,0,0.5376623376623376,7452,0.9716796875,13860,4968,256,39,0.42507858889276984,4,1.0,2.4724770642201834,1.0,0.25317541132965327,0,0.5186866922808243,1485,0.6181192660550459,2863,1646
latin_udante_ud218,Latin,1024,40814041438,43030a541e1b0076a780e1573d0b0df787de6081409637b06562dfa9d4bcd2b7,False,1024,40,0.5573593073593074,4,1.0,2.861328125,1.0,0.25132751222833843,0,0.7395382395382395,10250,0.71533203125,13860,6135,1024,39,0.3908487600419141,4,1.0,1.8858350951374208,1.0,0.24744225292690644,0,0.6653859587844918,1905,0.4714587737843552,2863,1744
latin_udante_ud218,Latin,1024,40814041439,19cd8402fadfb0fe24e1ce0afcc4daaccfe1285cf0751744591f0a4df00c820d,False,1024,40,0.558008658008658,4,1.0,2.8525390625,1.0,0.24967591995381463,0,0.7395382395382395,10250,0.713134765625,13860,6126,1024,39,0.38735592036325533,4,1.0,1.9069767441860466,1.0,0.24912983862461766,0,0.6653859587844918,1905,0.47674418604651164,2863,1754
latin_udante_ud218,Latin,1024,40814041440,7b759853cf71e793bf749c48a0c5ae18fa13e9b9c14ee0f298aa1948804f726c,False,1024,40,0.5612554112554112,4,1.0,2.80859375,1.0,0.24943484246431946,0,0.7395382395382395,10250,0.7021484375,13860,6081,1024,39,0.3946908836884387,4,1.0,1.8625792811839323,1.0,0.2545090180360721,0,0.6653859587844918,1905,0.4656448202959831,2863,1733
latin_udante_ud218,Latin,1024,40814041441,26ca81e5fb03711889e7c84e23b2ef2ed9a4df95735c264054a7df481e3a37aa,False,1024,40,0.5603174603174603,4,1.0,2.8212890625,1.0,0.2491218646709398,0,0.7395382395382395,10250,0.705322265625,13860,6094,1024,39,0.38875305623471884,4,1.0,1.8985200845665962,1.0,0.2528741693914144,0,0.6653859587844918,1905,0.47463002114164904,2863,1750
