source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,target_count,phase3a2_mechanism
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041439,copy_edit,local_copy_edit,16,387,10000,2596885204186446665,4.2075509869830405,2.991083978929405,1.2164670080536357,0.28911521495925696,1.1712045318792343,1.2612629560394384,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041440,hmm_space_free,categorical_hmm,16,387,10000,3117252854218449089,4.076658384176039,3.59198819716718,0.48467018700885856,0.11888908545541976,0.45879280678748874,0.5101181671528414,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041440,hmm_token_aware,categorical_hmm,16,387,10000,5964322527088127826,3.363763822440384,3.0220026908024287,0.3417611316379552,0.10160081078165895,0.31840819132589443,0.36596456051806675,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041440,slot_grammar,finite_template_slot_grammar,16,387,10000,8416463696042233525,3.18156261371635,2.989131026409686,0.1924315873066642,0.06048335697592533,0.16857872760584508,0.21626260358354024,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041440,token_markov,exact_token_markov,1,387,10000,8557924708232589415,2.526115516562665,2.989131026409686,-0.463015509847021,-0.1832915030255844,-0.4910751065837958,-0.4360848994705618,0.0,1.0,False,False,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041440,copy_edit,local_copy_edit,16,387,10000,4620708263198987906,4.202098649871531,2.989131026409686,1.2129676234618452,0.2886575791120298,1.1690561749571502,1.260019022059818,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041441,hmm_space_free,categorical_hmm,16,387,10000,6754377156059438345,4.0453798744518865,3.5905902482501513,0.45478962620173524,0.11242198268545911,0.4297353166541106,0.48052623786770393,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041441,hmm_token_aware,categorical_hmm,16,387,10000,3938243262713135856,3.360214234408439,3.0240631408435155,0.33615109356492345,0.1000385898383358,0.31215538310610413,0.359510092069392,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041441,slot_grammar,finite_template_slot_grammar,16,387,10000,7511254453039821242,3.1667457049898458,2.991062452179355,0.17568325281049058,0.05547753725020177,0.1512968064612541,0.19958667772443986,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041441,token_markov,exact_token_markov,1,387,10000,4332710220985516570,2.5288309546527263,2.991062452179355,-0.46223149752662884,-0.18278465655293474,-0.48940527611189044,-0.4360031710418878,0.0,1.0,False,False,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041441,copy_edit,local_copy_edit,16,387,10000,7527412755121833828,4.206564920353914,2.991062452179355,1.215502468174559,0.2889536929034948,1.172746729750632,1.258923020652098,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041442,hmm_space_free,categorical_hmm,16,387,10000,3628379902356016860,4.039352761523644,3.5783241061199376,0.46102865540370663,0.11413428898688371,0.43565875530033055,0.4865152749359762,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
