source_id,language,seed,model,lag,match_rate,matches,pairs,eligible_family_count
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,12,0.0,0,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,13,0.0,0,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,14,0.0,0,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,15,0.0,0,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,16,1.0,2906,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,1,0.0019560965007607042,9,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,2,0.006016042780748663,27,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,3,0.008457142857142858,37,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,4,0.011731581417175035,50,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,5,0.01928175463967221,80,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,6,0.016105054509415264,65,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,7,0.02600050981391792,102,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,8,0.030183727034120734,115,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,9,0.032729239924262916,121,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,10,0.03850446428571429,138,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,11,0.03831748775569,133,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,12,0.04913639070875521,165,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,13,0.04406779661016949,143,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,14,0.04821200510855683,151,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,15,0.05829744948658496,176,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041439,cycle_shuffle_k16,16,0.06297315898141775,183,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,1,0.06650728102586394,306,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,2,0.06573083778966132,295,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,3,0.0592,259,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,4,0.05748474894415767,245,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,5,0.05688117618703302,236,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,6,0.06987115956392467,282,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,7,0.05709915880703543,224,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,8,0.05695538057742782,217,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,9,0.0595077089532053,220,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,10,0.06501116071428571,233,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,11,0.058772687986171135,204,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,12,0.059857057772483624,201,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,13,0.061016949152542375,198,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,14,0.06577266922094509,206,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,15,0.05995362702881749,181,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041439,iid_k16,16,0.06262904335856848,182,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,1,0.0,0,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,2,0.0,0,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,3,0.0,0,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,4,0.0,0,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,5,0.0,0,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,6,0.0,0,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,7,0.0,0,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,8,0.0,0,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,9,0.0,0,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,10,0.0,0,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,11,0.0,0,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,12,0.0,0,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,13,0.0,0,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,14,0.0,0,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,15,0.0,0,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041440,fixed_cycle_k16,16,1.0,2906,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,1,0.002608128667680939,12,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,2,0.004901960784313725,22,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,3,0.008457142857142858,37,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,4,0.014077897700610043,60,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,5,0.015907447577729574,66,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,6,0.019573835480673936,79,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,7,0.023196533265358144,91,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,8,0.027821522309711286,106,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,9,0.03191777116581011,118,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,10,0.035435267857142856,127,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,11,0.04840103716508211,168,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,12,0.04318046456223943,145,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,13,0.04807395993836672,156,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,14,0.04725415070242656,148,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,15,0.06558463067240808,198,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041440,cycle_shuffle_k16,16,0.06400550584996559,186,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,1,0.06542056074766354,301,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,2,0.06818181818181818,306,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,3,0.056914285714285716,249,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,4,0.0659314875645237,281,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,5,0.06483489997589781,269,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,6,0.0639246778989098,258,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,7,0.06449146061687484,253,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,8,0.06036745406824147,230,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,9,0.06789288612388424,251,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,10,0.06361607142857142,228,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,11,0.06597522327859406,229,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,12,0.06075044669446099,204,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,13,0.06040061633281972,196,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,14,0.06768837803320563,212,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,15,0.057966213978138455,175,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041440,iid_k16,16,0.06194081211286993,180,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,1,0.0,0,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,2,0.0,0,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,3,0.0,0,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,4,0.0,0,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,5,0.0,0,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,6,0.0,0,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,7,0.0,0,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,8,0.0,0,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,9,0.0,0,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,10,0.0,0,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,11,0.0,0,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,12,0.0,0,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,13,0.0,0,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,14,0.0,0,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,15,0.0,0,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041441,fixed_cycle_k16,16,1.0,2906,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,1,0.00369484894588133,17,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,2,0.007798573975044563,35,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,3,0.010057142857142857,44,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,4,0.010323791647114031,44,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,5,0.014461315979754157,60,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,6,0.022299306243805748,90,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,7,0.028549579403517714,112,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,8,0.028608923884514435,109,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,9,0.02975385447660265,110,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,10,0.03236607142857143,116,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,11,0.043503313166234514,151,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,12,0.03960690887432996,133,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,13,0.04560862865947612,148,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,14,0.05044699872286079,158,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,15,0.060947333554157004,184,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041441,cycle_shuffle_k16,16,0.06331727460426703,184,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,1,0.06063899152358183,279,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,2,0.06550802139037433,294,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,3,0.06651428571428572,291,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,4,0.06170811825434069,263,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,5,0.06073752711496746,252,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,6,0.06293359762140734,254,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,7,0.06474636757583482,254,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,8,0.06194225721784777,236,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,9,0.07113876115769543,263,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,10,0.07170758928571429,257,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,11,0.06395851339671564,222,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,12,0.06611078022632519,222,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,13,0.05978428351309707,194,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,14,0.05523627075351213,173,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,15,0.06558463067240808,198,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041441,iid_k16,16,0.06090846524432209,177,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,1,0.0,0,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,2,0.0,0,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,3,0.0,0,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,4,0.0,0,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,5,0.0,0,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,6,0.0,0,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,7,0.0,0,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,8,0.0,0,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,9,0.0,0,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,10,0.0,0,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,11,0.0,0,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,12,0.0,0,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,13,0.0,0,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,14,0.0,0,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,15,0.0,0,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041442,fixed_cycle_k16,16,1.0,2906,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,1,0.0032601608346011736,15,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,2,0.0071301247771836,32,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,3,0.009142857142857144,40,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,4,0.014077897700610043,60,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,5,0.01904073270667631,79,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,6,0.020317145688800792,82,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,7,0.023706347183278104,93,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,8,0.024409448818897637,93,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,9,0.03895050040573438,144,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,10,0.035435267857142856,127,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,11,0.04062229904926534,141,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,12,0.03901131625967838,131,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,13,0.042835130970724195,139,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,14,0.04853128991060025,152,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,15,0.05332891685988738,161,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041442,cycle_shuffle_k16,16,0.06434962147281487,187,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,1,0.0589002390784612,271,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,2,0.06261140819964349,281,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,3,0.06491428571428572,284,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,4,0.06405443453777569,273,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,5,0.06338876837792239,263,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,6,0.05797819623389495,234,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,7,0.06551108845271476,257,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,8,0.06902887139107612,263,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,9,0.06167162564241277,228,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,10,0.062220982142857144,223,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,11,0.06280610774992798,218,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,12,0.05747468731387731,193,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,13,0.06563944530046224,213,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,14,0.06960408684546615,218,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,15,0.059622391520370986,180,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041442,iid_k16,16,0.06159669649002065,179,2906,113
