source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,factorization,phase3a5_mechanism
german_rem_v21,German,compositional_affix_1x16,40814041441,hmm_space_free,categorical_hmm,16,657,10000,4798081782162353100,3.2845485118979107,2.963149254976402,0.32139925692150895,0.09785188306924875,0.2994671553794232,0.3425969367996761,1.0,0.0,True,True,1x16,compositional_affix_factorization
german_rem_v21,German,compositional_affix_1x16,40814041441,hmm_token_aware,categorical_hmm,16,657,10000,4897041368936460252,2.932930070316101,2.5847425861454534,0.3481874841706478,0.11871659938115109,0.3276579777018336,0.3687387200643394,1.0,0.0,True,True,1x16,compositional_affix_factorization
german_rem_v21,German,compositional_affix_1x16,40814041441,slot_grammar,finite_template_slot_grammar,16,657,10000,5471338233864273061,3.0312903785344343,2.5086049653148343,0.5226854132195999,0.17243000437071543,0.5051760039932104,0.5411183390560448,1.0,0.0,True,True,1x16,compositional_affix_factorization
german_rem_v21,German,compositional_affix_1x16,40814041441,token_markov,exact_token_markov,1,657,10000,5467710747360649014,2.5890194092099783,2.5086049653148343,0.08041444389514396,0.031059807280348628,0.06955337898005592,0.0907983800882823,1.0,0.0,True,True,1x16,compositional_affix_factorization
german_rem_v21,German,compositional_affix_1x16,40814041441,copy_edit,local_copy_edit,16,657,10000,4491451743505807622,4.319628203362453,2.5086049653148343,1.8110232380476186,0.4192544248687642,1.7857382305683471,1.8361425825152673,1.0,0.0,True,True,1x16,compositional_affix_factorization
german_rem_v21,German,compositional_affix_1x16,40814041442,hmm_space_free,categorical_hmm,16,657,10000,3511004407900007748,3.2890038198774207,2.9664971653029872,0.3225066545744335,0.09805602919197975,0.30021713399057853,0.3441110267462797,1.0,0.0,True,True,1x16,compositional_affix_factorization
german_rem_v21,German,compositional_affix_1x16,40814041442,hmm_token_aware,categorical_hmm,16,657,10000,4500375394711448109,2.9187607775968516,2.58355766035924,0.33520311723761154,0.11484432702072944,0.3147695357705283,0.3548050980395433,1.0,0.0,True,True,1x16,compositional_affix_factorization
german_rem_v21,German,compositional_affix_1x16,40814041442,slot_grammar,finite_template_slot_grammar,16,657,10000,5980528910032112900,3.0327250619638724,2.5073953357437286,0.5253297262201437,0.17322035973810346,0.5076921909575045,0.5433157947977801,1.0,0.0,True,True,1x16,compositional_affix_factorization
german_rem_v21,German,compositional_affix_1x16,40814041442,token_markov,exact_token_markov,1,657,10000,6502062437155739637,2.5853955212291706,2.5073953357437286,0.07800018548544196,0.03016953686388335,0.06741343273529772,0.08807373082724465,1.0,0.0,True,True,1x16,compositional_affix_factorization
german_rem_v21,German,compositional_affix_1x16,40814041442,copy_edit,local_copy_edit,16,657,10000,4627041160016456684,4.318793623090939,2.5073953357437286,1.8113982873472105,0.41942228442275087,1.786742729737436,1.836662047674852,1.0,0.0,True,True,1x16,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041438,hmm_space_free,categorical_hmm,16,657,10000,2062121701751498781,3.30946516761383,2.958579798114946,0.3508853694988838,0.1060247960705617,0.32781335024939257,0.3742424904765245,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041438,hmm_token_aware,categorical_hmm,16,657,10000,2492304012428476277,2.936824782855332,2.5853745230914713,0.3514502597638609,0.11967014914051588,0.3315237285404434,0.3719324551537844,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041438,slot_grammar,finite_template_slot_grammar,16,657,10000,4987912601713957068,3.0331410452245318,2.510609713707537,0.5225313315169946,0.17227399706310498,0.5044139657248083,0.5409243972002729,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041438,token_markov,exact_token_markov,1,657,10000,1589573663328504550,2.58828559194588,2.510609713707537,0.07767587823834265,0.03001055157129917,0.06667255494859266,0.08803660469113057,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041438,copy_edit,local_copy_edit,16,657,10000,913217722123898978,4.317062392908441,2.510609713707537,1.8064526792009037,0.4184448856167403,1.7818605728946484,1.8312401591663383,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041439,hmm_space_free,categorical_hmm,16,657,10000,8937959769486843450,3.305425494618126,2.958807387905031,0.3466181067130951,0.10486338514586291,0.32420722631593357,0.36887660903062813,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041439,hmm_token_aware,categorical_hmm,16,657,10000,4521420144274422935,2.9304030007373703,2.5843754472629374,0.3460275534744328,0.11808189978899242,0.3259844187741515,0.3660880016865393,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041439,slot_grammar,finite_template_slot_grammar,16,657,10000,4734394072781824344,3.0293341507315072,2.5102901402959317,0.5190440104355756,0.17133930580429357,0.49985122310870916,0.5378576333476449,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041439,token_markov,exact_token_markov,1,657,10000,3349226946672778753,2.5844392725081367,2.5102901402959317,0.07414913221220498,0.02869060728219197,0.06308866658811713,0.08459723506961683,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041439,copy_edit,local_copy_edit,16,657,10000,7517849164359279846,4.314837375520578,2.5102901402959317,1.8045472352246463,0.41821906092276095,1.7788537479574964,1.8295954342429794,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041440,hmm_space_free,categorical_hmm,16,657,10000,4978398082143950615,3.297405601585031,2.9595671656131417,0.33783843597188934,0.10245583249130574,0.3163078946481077,0.35915496963960947,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041440,hmm_token_aware,categorical_hmm,16,657,10000,4444575766685843879,2.946193039834766,2.5850238048926566,0.3611692349421096,0.12258844890977194,0.34146113777621173,0.3802501978724907,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041440,slot_grammar,finite_template_slot_grammar,16,657,10000,3576317006955683909,3.041292607206819,2.511266494566034,0.530026112640785,0.17427659258593053,0.5110757116997848,0.5491690476716413,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041440,token_markov,exact_token_markov,1,657,10000,3609170365718515062,2.586844037531434,2.511266494566034,0.0755775429654002,0.02921611889579634,0.06479422236506535,0.08656379743339251,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041440,copy_edit,local_copy_edit,16,657,10000,5858568097591852170,4.312510771834164,2.511266494566034,1.8012442772681303,0.4176787891249809,1.7763856894654142,1.8252600266958754,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041441,hmm_space_free,categorical_hmm,16,657,10000,1149650469068598139,3.3045420212782797,2.951517722674828,0.35302429860345175,0.10683002253573803,0.3313689424767787,0.3741713464902433,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041441,hmm_token_aware,categorical_hmm,16,657,10000,8320317303634774459,2.9208650041096784,2.5843905030318743,0.3364745010778041,0.1151968682579928,0.3163718029948678,0.3561746291302666,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041441,slot_grammar,finite_template_slot_grammar,16,657,10000,3655575127584806039,3.0293090564100242,2.510124767302249,0.5191842891077751,0.17138703230334984,0.5000848456577826,0.5381801996063353,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041441,token_markov,exact_token_markov,1,657,10000,9060135408939433732,2.5903027496222553,2.510124767302249,0.08017798232000617,0.030953131764886677,0.06891115077506797,0.09068649215625754,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041441,copy_edit,local_copy_edit,16,657,10000,3751441920616306968,4.315270107481256,2.510124767302249,1.8051453401790067,0.4183157242114416,1.7805874377480246,1.829796655134296,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041442,hmm_space_free,categorical_hmm,16,657,10000,3467797700394347211,3.3286863041991546,2.9549252894903706,0.373761014708784,0.11228484169183583,0.3503799572649811,0.3961464333020481,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041442,hmm_token_aware,categorical_hmm,16,657,10000,5335520990141274121,2.899195884573339,2.5837194500417717,0.3154764345315675,0.10881514981799678,0.29652548777684373,0.33451031442661067,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041442,slot_grammar,finite_template_slot_grammar,16,657,10000,4779346044638254029,3.031124845404084,2.5088961955074036,0.5222286498966802,0.17228872993750322,0.5030970615564219,0.5411192166813563,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041442,token_markov,exact_token_markov,1,657,10000,7312125718121865420,2.586541844695919,2.5088961955074036,0.07764564918851535,0.03001909648117196,0.06691343241561337,0.08810628494789181,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_2x8,40814041442,copy_edit,local_copy_edit,16,657,10000,2367974302103796015,4.310026545137566,2.5088961955074036,1.8011303496301623,0.41789309897920235,1.7754821705742754,1.8258536019526777,1.0,0.0,True,True,2x8,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041438,hmm_space_free,categorical_hmm,16,657,10000,1720058650073480248,3.3035221636816106,2.9556671121074687,0.34785505157414187,0.10529823453234366,0.3253650609829549,0.37034313259074,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041438,hmm_token_aware,categorical_hmm,16,657,10000,342823824546290700,2.928330893626125,2.5870172093033257,0.3413136843227993,0.11655570928330228,0.3220277005950808,0.36074746989290696,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041438,slot_grammar,finite_template_slot_grammar,16,657,10000,1754530875337427208,3.0242324196898434,2.5132018876455837,0.5110305320442596,0.16897859063909826,0.4927985264162669,0.5291467801091717,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041438,token_markov,exact_token_markov,1,657,10000,3361264262722247918,2.5904036469395058,2.5132018876455837,0.07720175929392203,0.02980298432838213,0.06616158223373811,0.08807973396252836,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041438,copy_edit,local_copy_edit,16,657,10000,3667827870307526364,4.312456168267387,2.5132018876455837,1.799254280621803,0.41722262451300196,1.7742113213249486,1.8247537789750627,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041439,hmm_space_free,categorical_hmm,16,657,10000,7363857280092898436,3.306584938134507,2.956110482527288,0.3504744556072188,0.10599287850290262,0.3280303186099871,0.37266900250573404,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041439,hmm_token_aware,categorical_hmm,16,657,10000,209836275536964253,2.9207954500475752,2.58594368253616,0.3348517675114153,0.11464403216115693,0.31539873648915007,0.3547257262910085,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041439,slot_grammar,finite_template_slot_grammar,16,657,10000,1456785384608693463,3.021546421217531,2.5129860502038452,0.5085603710136857,0.1683112883662934,0.4899157019549028,0.5269736188174431,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041439,token_markov,exact_token_markov,1,657,10000,3117740390070783489,2.587293129055316,2.5129860502038452,0.07430707885147081,0.028720007801590786,0.06340906029674769,0.08503764027512602,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041439,copy_edit,local_copy_edit,16,657,10000,7704094606315169956,4.312207127121371,2.5129860502038452,1.7992210769175259,0.4172390202690941,1.7743619727095652,1.824129729011346,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041440,hmm_space_free,categorical_hmm,16,657,10000,341730566345530981,3.29994073036736,2.957086462241349,0.3428542681260107,0.10389709880875442,0.3208056705791549,0.36491724094823697,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041440,hmm_token_aware,categorical_hmm,16,657,10000,2444047414102396346,2.9265217437868465,2.5872547664120367,0.3392669773748098,0.11592839796768661,0.3203876759297271,0.3584275514332884,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041440,slot_grammar,finite_template_slot_grammar,16,657,10000,41211450044111065,3.023343318252825,2.5144004613041107,0.5089428569487144,0.16833776497563946,0.490265966496739,0.5272639458829513,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041440,token_markov,exact_token_markov,1,657,10000,6239505865235449009,2.5895183178238943,2.5144004613041107,0.07511785651978364,0.02900842832535311,0.06392552475893101,0.08570653455363957,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041440,copy_edit,local_copy_edit,16,657,10000,6268984229300494813,4.307982105786864,2.5144004613041107,1.793581644482753,0.41633915843648817,1.7692953453644165,1.8180030128024385,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041441,hmm_space_free,categorical_hmm,16,657,10000,6455231890308022429,3.3232146315238933,2.9506364117371087,0.3725782197867846,0.11211379976860991,0.34933849682791107,0.3947858566160467,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041441,hmm_token_aware,categorical_hmm,16,657,10000,1543182962228910052,2.93243238539031,2.5848472292910762,0.34758515609923357,0.11853134545605881,0.3275731019015131,0.36717781641494157,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041441,slot_grammar,finite_template_slot_grammar,16,657,10000,3558103196891848926,3.028354436639996,2.5121000576725137,0.5162543789674823,0.17047356568350502,0.49806168633640907,0.5343284684896491,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041441,token_markov,exact_token_markov,1,657,10000,3356700198022243718,2.5920385588981842,2.5121000576725137,0.07993850122567059,0.030840012372212122,0.06910271074003624,0.09061447826597215,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041441,copy_edit,local_copy_edit,16,657,10000,991525164543994165,4.312037745453248,2.5121000576725137,1.799937687780734,0.4174215983333278,1.7749206132957172,1.8254860270490447,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041442,hmm_space_free,categorical_hmm,16,657,10000,1648422984427590383,3.2961902307572335,2.951641038783464,0.34454919197376954,0.1045295228287283,0.32237025848814455,0.3659696954922848,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041442,hmm_token_aware,categorical_hmm,16,657,10000,7492803261693706859,2.910003132070401,2.5851645089727313,0.32483862309766964,0.11162827267012398,0.30566510699908417,0.3443611913643443,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041442,slot_grammar,finite_template_slot_grammar,16,657,10000,3819259020209856944,3.027962724555436,2.5111317205214907,0.5168310040339454,0.1706860523224658,0.49829287716092513,0.5352708486490427,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041442,token_markov,exact_token_markov,1,657,10000,3667824009415574716,2.5882881367055663,2.5111317205214907,0.07715641618407565,0.02980982491473383,0.06652220916009885,0.08743105981976443,1.0,0.0,True,True,4x4,compositional_affix_factorization
german_rem_v21,German,compositional_affix_4x4,40814041442,copy_edit,local_copy_edit,16,657,10000,3844834274673710238,4.305561095170203,2.5111317205214907,1.7944293746487125,0.4167701572419046,1.7696486285482431,1.819473174855194,1.0,0.0,True,True,4x4,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041438,hmm_space_free,categorical_hmm,16,109,10000,1813235487855424290,3.3007440968332085,2.948263249378264,0.35248084745494435,0.10678829897571296,0.33313835051433327,0.37128994777709123,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041438,hmm_token_aware,categorical_hmm,16,109,10000,4903877978895067217,2.8495170824220386,2.5122759256651466,0.33724115675689204,0.11835028427702665,0.32000011541555057,0.3546288790117848,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041438,slot_grammar,finite_template_slot_grammar,16,109,10000,4638357637643808438,3.028857902403672,2.4991757452729666,0.5296821571307055,0.1748785100517114,0.5118627565407899,0.5482817355148147,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041438,token_markov,exact_token_markov,1,109,10000,5694450424329202434,2.575024228992256,2.4991757452729666,0.0758484837192892,0.029455444677106146,0.0660370625974224,0.0853142147094993,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041438,copy_edit,local_copy_edit,16,109,10000,2797057765372618359,4.1658796104494185,2.4991757452729666,1.6667038651764519,0.40008450100089354,1.6385070009749352,1.6949996101786382,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041439,hmm_space_free,categorical_hmm,16,109,10000,285116431843893533,3.279550774726813,2.948620823726887,0.3309299509999257,0.1009070978715042,0.3109768370891841,0.3507070750448518,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041439,hmm_token_aware,categorical_hmm,16,109,10000,920681739936790878,2.845162881730099,2.513250570764132,0.33191231096596674,0.11665845674330466,0.31369771684171993,0.34913959572378084,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041439,slot_grammar,finite_template_slot_grammar,16,109,10000,8326985274082483551,3.0261820336471845,2.4994945148280805,0.526687518819104,0.17404356808778454,0.508241384587111,0.545533013711635,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041439,token_markov,exact_token_markov,1,109,10000,3667598055663081291,2.5638721168388074,2.4994945148280805,0.06437760201072695,0.025109521488186792,0.05063612513785779,0.07771739981260722,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041439,copy_edit,local_copy_edit,16,109,10000,6163955715371381787,4.163759652903791,2.4994945148280805,1.6642651380757107,0.3997024988978549,1.6351162708466178,1.6930625987122245,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041440,hmm_space_free,categorical_hmm,16,109,10000,8654906490059211555,3.2722089357997035,2.945978695065219,0.3262302407344846,0.09969725257007667,0.3061145618417819,0.34604551526731314,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041440,hmm_token_aware,categorical_hmm,16,109,10000,7540396567319553598,2.8409255498829404,2.5115132188862286,0.32941233099671186,0.1159524687333976,0.31299092181549476,0.3463638680350019,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041440,slot_grammar,finite_template_slot_grammar,16,109,10000,9029439818203481977,3.031722297779767,2.4992778897106898,0.5324444080690771,0.17562439952333497,0.5133155885096642,0.5521289100151224,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041440,token_markov,exact_token_markov,1,109,10000,2119044947757613567,2.5621831262555244,2.4992778897106898,0.0629052365448346,0.024551420973865534,0.04922893681917608,0.07576102868434756,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041440,copy_edit,local_copy_edit,16,109,10000,5249532373106469949,4.169006778323771,2.4992778897106898,1.6697288886130814,0.40050999612056937,1.6435072825067287,1.6967877265201166,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041441,hmm_space_free,categorical_hmm,16,109,10000,3559031009325147787,3.2715281273232404,2.9487135450979727,0.3228145822252677,0.09867394369291094,0.30395078367440576,0.3410840162332225,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041441,hmm_token_aware,categorical_hmm,16,109,10000,3309471851922650459,2.8418706184971,2.5122881679863687,0.3295824505107312,0.11597377036292678,0.3136374520067772,0.3449757029567388,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041441,slot_grammar,finite_template_slot_grammar,16,109,10000,1117074773917816096,3.0363257285717395,2.498727420543192,0.5375983080285476,0.17705554544750024,0.5187045828299823,0.5564691354741366,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041441,token_markov,exact_token_markov,1,109,10000,6580837069379697205,2.566141826191199,2.498727420543192,0.06741440564800705,0.02627072477442416,0.05630894757068181,0.07834472942016515,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041441,copy_edit,local_copy_edit,16,109,10000,7827229758988060413,4.17482894937824,2.498727420543192,1.6761015288350478,0.4014778926654399,1.6488297155096203,1.7037119963678928,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041442,hmm_space_free,categorical_hmm,16,109,10000,6707741811057438506,3.3049520939985797,2.9487454181523662,0.35620667584621346,0.1077796790135156,0.3361864410300204,0.375802115194914,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041442,hmm_token_aware,categorical_hmm,16,109,10000,1909508679069533711,2.8474806429432507,2.513724935899804,0.3337557070434465,0.11721087827956767,0.3180827202068562,0.34894306204112135,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041442,slot_grammar,finite_template_slot_grammar,16,109,10000,7880681914343181482,3.027524543386053,2.5000058572011343,0.5275186861849188,0.17424092806690505,0.508294212557084,0.547231830608862,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041442,token_markov,exact_token_markov,1,109,10000,4800049319011767176,2.563256849546474,2.5000058572011343,0.06325099234533971,0.024676025875647434,0.05086627241952916,0.07557058208392554,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_1x16,40814041442,copy_edit,local_copy_edit,16,109,10000,1347604853805710271,4.174798378605493,2.5000058572011343,1.6747925214043584,0.40116728270930035,1.6466788569623763,1.703314152303968,1.0,0.0,True,True,1x16,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041438,hmm_space_free,categorical_hmm,16,109,10000,3825680404603903564,3.2701471275856484,2.938480640870503,0.3316664867151453,0.10142249684038385,0.3136165215722071,0.34925621429238835,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041438,hmm_token_aware,categorical_hmm,16,109,10000,4775433780798846054,2.8459509410725565,2.511742713887561,0.33420822718499554,0.11743288415893849,0.3182438352709066,0.349899808639256,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041438,slot_grammar,finite_template_slot_grammar,16,109,10000,7839222945064955795,3.0208433240415182,2.4997817263179294,0.5210615977235888,0.17248878602100826,0.5022609246106634,0.540126212100275,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041438,token_markov,exact_token_markov,1,109,10000,4203640295696855298,2.5755731997830393,2.4997817263179294,0.07579147346510995,0.029427031416344396,0.0658815089921747,0.08566097369382081,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041438,copy_edit,local_copy_edit,16,109,10000,5295789020640729338,4.161441993534184,2.4997817263179294,1.6616602672162544,0.3992991539466486,1.6335505747288332,1.6899164577183117,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041439,hmm_space_free,categorical_hmm,16,109,10000,1156851855762311488,3.2947271278440793,2.943854167523333,0.35087296032074633,0.1064953019494338,0.33164487953007776,0.37003797580077596,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041439,hmm_token_aware,categorical_hmm,16,109,10000,2407948350526755306,2.8485787559796285,2.5136939675331025,0.334884788446526,0.11756206063937968,0.31857568079369136,0.351479101683481,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041439,slot_grammar,finite_template_slot_grammar,16,109,10000,8504376004050183940,3.018902826542689,2.500881014787239,0.51802181175545,0.17159274131015978,0.49993446786366336,0.5362396891229596,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041439,token_markov,exact_token_markov,1,109,10000,7942015182533616624,2.5648807078262945,2.500881014787239,0.0639996930390554,0.024952307857348366,0.050339703539642386,0.07731096021347764,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041439,copy_edit,local_copy_edit,16,109,10000,6343852590461307304,4.1597060440446425,2.500881014787239,1.6588250292574034,0.3987841957323657,1.6311067575631184,1.6878766659633664,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041440,hmm_space_free,categorical_hmm,16,109,10000,3249978937543381049,3.2879027309639794,2.937648608995492,0.3502541219684874,0.10652812769366704,0.3301796065111317,0.36989589306120557,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041440,hmm_token_aware,categorical_hmm,16,109,10000,6812203485434586439,2.841583799885265,2.511481876599031,0.3301019232862341,0.11616828731201334,0.31144089133335034,0.3482369829212774,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041440,slot_grammar,finite_template_slot_grammar,16,109,10000,7310510450883982770,3.0273114722407555,2.4999868238825136,0.5273246483582419,0.17418909590030607,0.5084619741416366,0.5465141612684135,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041440,token_markov,exact_token_markov,1,109,10000,8669574489699814537,2.562704660401768,2.4999868238825136,0.06271783651925444,0.02447329865526582,0.049340622959324607,0.07572941496661514,1.0,0.0,True,True,2x8,compositional_affix_factorization
italian_old_ud218,Italian,compositional_affix_2x8,40814041440,copy_edit,local_copy_edit,16,109,10000,4110280113734737182,4.164434313609112,2.4999868238825136,1.6644474897265984,0.39968153280441665,1.6384881728618117,1.6922465412612364,1.0,0.0,True,True,2x8,compositional_affix_factorization
