source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,phase3b_evaluation_split,phase3b_allocation
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041440,slot_grammar,finite_template_slot_grammar,16,107,10000,6644542190019193030,3.5239620684702966,2.883146909296266,0.6408151591740308,0.18184507855732956,0.613592857420212,0.6664903192840874,1.0,0.0,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041440,token_markov,exact_token_markov,1,107,10000,2304217319406014469,2.899566764802519,2.883146909296266,0.016419855506253356,0.00566286512370473,0.0005781957734350422,0.03133217754218535,0.9787,0.0213,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041440,copy_edit,local_copy_edit,16,107,10000,1489727966648366823,4.229700233451194,2.883146909296266,1.346553324154928,0.3183566801035962,1.312539007351072,1.3819426817356324,1.0,0.0,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041441,hmm_space_free,categorical_hmm,16,107,10000,4781274286278143110,3.7923658068375152,3.351795239012317,0.4405705678251981,0.11617301448896711,0.4090236309508101,0.47018384429617577,1.0,0.0,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041441,hmm_token_aware,categorical_hmm,16,107,10000,9071178428777732456,3.319127448661166,2.8934060143224913,0.4257214343386746,0.12826305736177668,0.39854825975276575,0.4508978785936671,1.0,0.0,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041441,slot_grammar,finite_template_slot_grammar,16,107,10000,1974879526392483278,3.5212877107117633,2.8822557997909435,0.6390319109208198,0.1814767674271215,0.6122513566077057,0.6648970745302747,1.0,0.0,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041441,token_markov,exact_token_markov,1,107,10000,2423840658254457764,2.899092426278544,2.8822557997909435,0.016836626487600537,0.005807550782095272,0.0009166554834732055,0.03181519666257927,0.9819,0.0181,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041441,copy_edit,local_copy_edit,16,107,10000,144115185808582251,4.228826584225802,2.8822557997909435,1.3465707844348582,0.3184265794813582,1.3115106521686997,1.3817913942217745,1.0,0.0,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041442,hmm_space_free,categorical_hmm,16,107,10000,1798281179927874888,3.803658168589787,3.349727168073492,0.45393100051629487,0.11934064008822076,0.42346544137809305,0.4820966580816344,1.0,0.0,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041442,hmm_token_aware,categorical_hmm,16,107,10000,3472013070301585722,3.3280678130507555,2.8924697717095063,0.43559804134124924,0.1308861675333315,0.407761730117571,0.46070361822531697,1.0,0.0,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041442,slot_grammar,finite_template_slot_grammar,16,107,10000,4290918835318092584,3.5125901664505843,2.8809640090539865,0.6316261573965978,0.17981777761305007,0.602688647557393,0.658693943337037,1.0,0.0,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041442,token_markov,exact_token_markov,1,107,10000,5355950092767830162,2.897532811142281,2.8809640090539865,0.016568802088294365,0.005718244854581167,0.0009341792620806146,0.03211220980828863,0.9806,0.0194,True,True,reserved_test,balanced16
latin_udante_ud218,Latin,phase3b_recurrence_avoiding_surface_allocation,40814041442,copy_edit,local_copy_edit,16,107,10000,6972744676943114031,4.224145150967655,2.8809640090539865,1.3431811419136688,0.31797703296393043,1.3077125297756285,1.3785465963305683,1.0,0.0,True,True,reserved_test,balanced16
