source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,variant_count,phase3_mechanism
french_profiterole_ud218,French,latent_variant_K4,40814041440,hmm_space_free,categorical_hmm,16,387,10000,422336422208663728,3.944915630078628,3.6670528082989238,0.2778628217797041,0.07043568173197312,0.2435541295486856,0.31257996720638487,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041440,hmm_token_aware,categorical_hmm,16,387,10000,4852978501581746842,3.2966079903728653,2.9755786844418646,0.32102930593100076,0.09738170473059204,0.2960693976187731,0.34488311332330934,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041440,slot_grammar,finite_template_slot_grammar,16,387,10000,2979502776082018298,3.532569304568264,2.940781292811213,0.5917880117570511,0.16752339748628864,0.5684718253853914,0.6142052486109439,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041440,token_markov,exact_token_markov,1,387,10000,7491528033973921326,2.527398870428582,2.940781292811213,-0.413382422382631,-0.16356042064406395,-0.4530985510109107,-0.3750368534814276,0.0,1.0,False,False,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041440,copy_edit,local_copy_edit,16,387,10000,3351120840102955283,4.345212354809493,2.940781292811213,1.40443106199828,0.3232134467361043,1.3739980231683133,1.4340784064562442,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041441,hmm_space_free,categorical_hmm,16,387,10000,3726982897029829847,3.9347265568687764,3.6675605943894207,0.26716596247935565,0.06789949914383997,0.23374680333508516,0.30041893520326995,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041441,hmm_token_aware,categorical_hmm,16,387,10000,4406836039399884673,3.2865845233229676,2.9716315772314124,0.3149529460915552,0.09582986345140931,0.29097146784271594,0.33897553813509956,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041441,slot_grammar,finite_template_slot_grammar,16,387,10000,3601448020312689919,3.5171233779791558,2.938614937359984,0.5785084406191716,0.16448340829930375,0.554194659823321,0.6028057166138315,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041441,token_markov,exact_token_markov,1,387,10000,7469210982812667078,2.5218747411292055,2.938614937359984,-0.4167401962307786,-0.16525015673227972,-0.45548497455193643,-0.3790134883033565,0.0,1.0,False,False,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041441,copy_edit,local_copy_edit,16,387,10000,2549204503726789765,4.341904409204242,2.938614937359984,1.4032894718442575,0.3231967679595794,1.373063726492293,1.4329105576393364,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041442,hmm_space_free,categorical_hmm,16,387,10000,1265843684891756488,3.922939829042418,3.6745205754966004,0.2484192535458174,0.06332476774349505,0.21574932804394426,0.28182842022367044,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041442,hmm_token_aware,categorical_hmm,16,387,10000,8880302270903769336,3.3059206254373796,2.9796366229702174,0.32628400246716227,0.0986968652412803,0.30068091768874333,0.35161283827182893,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041442,slot_grammar,finite_template_slot_grammar,16,387,10000,1835836291244124066,3.533772461038903,2.94110954877624,0.592662912262663,0.1677139427614489,0.5686307386534658,0.6161949127133177,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041442,token_markov,exact_token_markov,1,387,10000,60542001995875820,2.549617054083448,2.94110954877624,-0.391492494692792,-0.15354952778723407,-0.4291953485051061,-0.3535601886660269,0.0,1.0,False,False,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041442,copy_edit,local_copy_edit,16,387,10000,6563401888322094056,4.342008706304467,2.94110954877624,1.4008991575282272,0.32263849574833026,1.370728084016148,1.43094576335871,1.0,0.0,True,True,4,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041438,hmm_space_free,categorical_hmm,16,657,10000,8529269076534656546,3.6911462891153595,3.3291223541382022,0.36202393497715724,0.09807899948173604,0.3305108450221681,0.39330525836734886,1.0,0.0,True,True,1,related_multi_code_nomenclator
